PG.ProteinGroups	PG.ProteinAccessions	PG.Organisms	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.Quantity	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.Quantity	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.Quantity	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.Quantity	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.Quantity	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.Quantity	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.Log2Quantity	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.Log2Quantity	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.Log2Quantity	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.Log2Quantity	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.Log2Quantity	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.Log2Quantity	[1] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_04_S4-C4_1_9528.htrms.PG.IBAQ	[2] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_05_S4-C5_1_9527.htrms.PG.IBAQ	[3] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_02_S4-C2_1_9526.htrms.PG.IBAQ	[4] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_03_S4-C3_1_9524.htrms.PG.IBAQ	[5] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_01_S4-C1_1_9529.htrms.PG.IBAQ	[6] ME20260327_CL_22_MitoEPI_Lta_IPMS_complexome_06_S4-C6_1_9525.htrms.PG.IBAQ
LtaP31.0300	LtaP31.0300	Leishmania_tarentolae_Parrot-TarII	LtaP31.0300	8	425.43896484375	184.17433166503906	4721.345703125	475.5876159667969	1694.1524658203125	940.1150512695312	8.7328083617957	7.524928197132434	12.20498240749475	8.89356733838247	10.726348000999737	9.876693514372482	13.6	9	213.3	17	78.7	39.6
LtaP31.0310	LtaP31.0310	Leishmania_tarentolae_Parrot-TarII	LtaP31.0310	3	NaN	NaN	45.72750473022461	NaN	58.96528625488281	84.75823974609375	NaN	NaN	5.514990290840695	NaN	5.881793963143907	6.405281721106751	NaN	NaN	0.8	NaN	1.1	5.9
LtaP31.0320	LtaP31.0320	Leishmania_tarentolae_Parrot-TarII	LtaP31.0320	2	NaN	34.54050827026367	273.69146728515625	33.54927444458008	156.673828125	56.77189636230469	NaN	5.1102174074471245	8.096406647140068	5.068209661118336	7.291620391998883	5.827105027918133	NaN	0.4	1.7	0.2	1	0.9
LtaP31.0370	LtaP31.0370	Leishmania_tarentolae_Parrot-TarII	LtaP31.0370	2	NaN	199.3793182373047	982.5726318359375	NaN	662.4306640625	129.26898193359375	NaN	7.639371955458901	9.94042024520352	NaN	9.371625646831426	7.014232332061462	NaN	12.7	26.5	NaN	44.7	10.6
LtaP31.0420	LtaP31.0420	Leishmania_tarentolae_Parrot-TarII	LtaP31.0420	5	NaN	NaN	592.4776000976562	NaN	786.0863037109375	NaN	NaN	NaN	9.210616800597585	NaN	9.618543903149972	NaN	NaN	NaN	13.1	NaN	15.1	NaN
LtaP31.0460	LtaP31.0460	Leishmania_tarentolae_Parrot-TarII	LtaP31.0460	31	2509.5224609375	17567.693359375	40316.546875	8497.2060546875	32888.1953125	13989.4873046875	11.29319714334693	14.100637157267386	15.299084456391903	13.052772834894222	15.005282224294978	13.772055470248079	31.6	417.1	673.2	138.8	595	269
LtaP31.0500	LtaP31.0500	Leishmania_tarentolae_Parrot-TarII	LtaP31.0500	14	603.218505859375	602.3037109375	12562.4130859375	1136.7799072265625	2696.179443359375	3400.737548828125	9.236536878828932	9.23434733751289	13.616825994474194	10.150737244706601	11.396700802483636	11.731631955331665	20.2	16.8	483.9	40.8	101.2	153.5
LtaP31.0560	LtaP31.0560	Leishmania_tarentolae_Parrot-TarII	LtaP31.0560	23	1452.0203857421875	1140.792724609375	16292.0107421875	5260.03662109375	10132.6015625	10779.580078125	10.50384599295629	10.155820970817182	13.99187705024915	12.36085712845465	13.306717015628085	13.396013358103097	6.8	17.7	264.8	83.3	201.8	269.8
LtaP31.0580	LtaP31.0580	Leishmania_tarentolae_Parrot-TarII	LtaP31.0580	11	672.9061279296875	328.1117248535156	5017.94189453125	1030.3858642578125	7258.39404296875	1260.6785888671875	9.394261449118188	8.358043338296673	12.292880049758123	10.008968991199847	12.825434664489217	10.2999847908179	18.5	22.3	279.4	46.6	426.3	74
LtaP31.0610	LtaP31.0610	Leishmania_tarentolae_Parrot-TarII	LtaP31.0610	4	37.31493377685547	468.6532897949219	723.5239868164062	236.68658447265625	222.8893585205078	428.7371520996094	5.221681220649537	8.872377199783918	9.498897036645662	7.88683412540673	7.800183928955733	8.743949628687222	1.6	37	63.7	14	9.8	33.6
LtaP31.0620	LtaP31.0620	Leishmania_tarentolae_Parrot-TarII	LtaP31.0620	3	NaN	29.22708511352539	122.01043701171875	19.17413330078125	70.29664611816406	142.5598602294922	NaN	4.869234047809755	6.930860753800666	4.261089462137137	6.135383954254632	7.155424017280886	NaN	1.1	4	0.4	2.4	14.1
LtaP31.0640	LtaP31.0640	Leishmania_tarentolae_Parrot-TarII	LtaP31.0640	16	NaN	265.2608337402344	NaN	192.89242553710938	NaN	63.4350471496582	NaN	8.051267864436467	NaN	7.5916526828009365	NaN	5.987208228294186	NaN	17	NaN	3.7	NaN	1.1
LtaP31.0650	LtaP31.0650	Leishmania_tarentolae_Parrot-TarII	LtaP31.0650	25	649.7673950195312	546.1856689453125	6876.65234375	1282.79248046875	7208.38818359375	3800.28125	9.343779541592617	9.09324765032104	12.74749069516335	10.325072086723726	12.815460989413165	11.891890477682857	7.3	7.4	96.4	14.2	77.4	61.6
LtaP31.0660	LtaP31.0660	Leishmania_tarentolae_Parrot-TarII	LtaP31.0660	32	979.7810668945312	1184.605224609375	14782.916015625	2033.3480224609375	12485.4560546875	5101.02392578125	9.936315603296613	10.21019063881614	13.851643257039893	10.989641448840228	13.607960898918858	12.316571152212276	7.5	19.3	265.3	31	226.6	87.9
LtaP31.0670	LtaP31.0670	Leishmania_tarentolae_Parrot-TarII	LtaP31.0670	12	722.8116455078125	296.295166015625	1862.160400390625	576.576904296875	3624.451171875	742.0048828125	9.4974759400019	8.210891279043294	10.862761631931203	9.171369238325028	11.823546837980208	9.535284870402746	27.6	8.2	199	26.3	367.5	42.2
LtaP31.0690	LtaP31.0690	Leishmania_tarentolae_Parrot-TarII	LtaP31.0690	17	386.1255798339844	82.0999755859375	1282.36572265625	312.10418701171875	1427.13427734375	1805.7235107421875	8.59292632208406	6.3593098878764085	10.32459205287265	8.285883901535291	10.478905367299273	10.818361291424273	1.5	0.4	36.5	2.3	18.8	48.8
LtaP31.0700	LtaP31.0700	Leishmania_tarentolae_Parrot-TarII	LtaP31.0700	7	NaN	117.16384887695312	1681.44775390625	485.8988952636719	1327.8011474609375	636.4957885742188	NaN	6.872383681963359	10.715488236674737	8.924512342132303	10.374823388385439	9.314007158224705	NaN	4.6	115.1	17.6	89.3	53
LtaP31.0720	LtaP31.0720	Leishmania_tarentolae_Parrot-TarII	LtaP31.0720	15	NaN	614.5364379882812	5698.28369140625	1134.3642578125	6221.48583984375	1801.8184814453125	NaN	9.263354745281475	12.476311733280095	10.147668265820931	12.603043456301018	10.815237963344522	NaN	4.7	112.6	17.6	139.3	30.5
LtaP31.0740	LtaP31.0740	Leishmania_tarentolae_Parrot-TarII	LtaP31.0740	8	183.1699981689453	520.7639770507812	1521.159912109375	361.9914245605469	1113.7733154296875	952.6860961914062	7.517039410254137	9.024485845790512	10.570956109177708	8.499811710590079	10.121239917713625	9.89585712367048	2.3	14.7	43.9	11.1	25.8	18.1
LtaP31.0770	LtaP31.0770	Leishmania_tarentolae_Parrot-TarII	LtaP31.0770	12	1229.6175537109375	251.86561584472656	3787.26611328125	501.75201416015625	3975.44140625	8068.08154296875	10.263993950501973	7.976510371647647	11.886941080804602	8.970830692718943	11.956899341097515	12.978009949803115	74.4	12.6	220.7	31.9	261.8	642.9
LtaP31.0800	LtaP31.0800	Leishmania_tarentolae_Parrot-TarII	LtaP31.0800	3	NaN	NaN	395.4058837890625	16.61452865600586	617.4913940429688	93.8106460571289	NaN	NaN	8.627190528849296	4.054373460123839	9.270275219819329	6.551679750488214	NaN	NaN	24.1	9.5	37.1	60
LtaP31.0860	LtaP31.0860	Leishmania_tarentolae_Parrot-TarII	LtaP31.0860	2	NaN	NaN	122.55409240722656	8.098045349121094	38.65507507324219	188.86390686035156	NaN	NaN	6.937274850209859	3.0175737221411825	5.272585934712377	7.561203209294244	NaN	NaN	3.8	0.3	1.2	10.6
LtaP31.0870	LtaP31.0870	Leishmania_tarentolae_Parrot-TarII	LtaP31.0870	9	583.0134887695312	312.73675537109375	17439.5390625	3742.270263671875	17556.076171875	6372.3662109375	9.187385452198422	8.28880497627596	14.090074288871088	11.869698037249172	14.09968281440327	12.637613463565792	22.5	6.3	1281	260.1	1342.8	582.8
LtaP31.0920	LtaP31.0920	Leishmania_tarentolae_Parrot-TarII	LtaP31.0920	6	NaN	NaN	228.63978576660156	33.66840744018555	251.5624237060547	222.3936309814453	NaN	NaN	7.836932659529602	5.0733235762998765	7.974772630348321	7.796971661815211	NaN	NaN	5.7	0.5	4.5	6.9
LtaP31.0930	LtaP31.0930	Leishmania_tarentolae_Parrot-TarII	LtaP31.0930	22	1034.5966796875	880.7440185546875	6047.04248046875	1251.822509765625	5027.72265625	6790.68896484375	10.014852751308599	9.782578961674025	12.5620139986187	10.289814308247973	12.295689353376654	12.729342238475125	15.5	8.1	149.4	39.5	117.5	192.3
LtaP31.0950	LtaP31.0950	Leishmania_tarentolae_Parrot-TarII	LtaP31.0950	39	2181.041748046875	1389.4610595703125	15460.001953125	3242.381103515625	14797.6689453125	8228.1865234375	11.090801670011567	10.44030968742509	13.916252881073762	11.662837957207426	13.853082307707183	13.00635878311757	16.6	14.4	217.7	47	212.9	126.8
LtaP31.0960	LtaP31.0960	Leishmania_tarentolae_Parrot-TarII	LtaP31.0960	8	110.23632049560547	18.314395904541016	115.33318328857422	118.74221801757812	148.33206176757812	27.151126861572266	6.784455828980594	4.194906209807913	6.849663850016978	6.891689156731305	7.212686657787849	4.7629401707757575	2.3	0.2	21.5	0.9	28.7	3.2
LtaP31.1000	LtaP31.1000	Leishmania_tarentolae_Parrot-TarII	LtaP31.1000	17	1948.2275390625	1654.816162109375	36597.27734375	6379.56103515625	81666.5859375	12313.65625	10.927946468399881	10.692455237800505	15.159448702682353	12.639241443105133	16.317458296809306	13.587971579271413	78.5	138.8	1505	316.6	3523.6	667.2
LtaP31.1030	LtaP31.1030	Leishmania_tarentolae_Parrot-TarII	LtaP31.1030	10	193.0982208251953	109.23666381835938	1519.0284423828125	249.54522705078125	1832.0364990234375	1439.982666015625	7.593191061373011	6.771313348516325	10.56893316786645	7.9631575000416195	10.839232530692781	10.49183572979925	4	1.8	46.5	8	56.5	88.2
LtaP31.1050	LtaP31.1050	Leishmania_tarentolae_Parrot-TarII	LtaP31.1050	7	696.5410766601562	1291.5206298828125	6560.111328125	1265.36865234375	1736.71044921875	2631.667236328125	9.444064624218607	10.334854972943337	12.67950458291566	10.305342045412214	10.762141527312988	11.36176136231815	6.6	250.4	341.3	60.9	93.6	139.3
LtaP31.1080	LtaP31.1080	Leishmania_tarentolae_Parrot-TarII	LtaP31.1080	10	429.2790832519531	1369.38232421875	8500.880859375	2443.21630859375	2365.059814453125	4041.037353515625	8.745772068537994	10.419309580234179	13.053396625395859	11.254565882004774	11.207660955720906	11.98050997186341	34.7	72.9	477.9	128.8	111.6	192.2
LtaP31.1120	LtaP31.1120	Leishmania_tarentolae_Parrot-TarII	LtaP31.1120	5	557.4384155273438	5072.89501953125	7423.4345703125	1610.904541015625	1791.974853515625	3252.522216796875	9.12266861808847	12.308593589746009	12.857871111820437	10.653655290013994	10.807334677100657	11.667343196164177	64.8	505.6	882.3	160.9	159.1	399.6
LtaP31.1130	LtaP31.1130	Leishmania_tarentolae_Parrot-TarII	LtaP31.1130	2	78.1231918334961	220.84173583984375	550.7971801757812	179.05984497070312	NaN	1237.190673828125	6.287678988662583	7.78686903580028	9.105377363341956	7.484298032085467	NaN	10.27285214794113	3.1	27.6	70.7	11.2	NaN	137.5
LtaP31.1140	LtaP31.1140	Leishmania_tarentolae_Parrot-TarII	LtaP31.1140	2	NaN	61.188209533691406	701.8917236328125	147.7447509765625	NaN	203.8173828125	NaN	5.935181779079533	9.455104682090727	7.206963065527097	NaN	7.67113328852061	NaN	10.3	91.6	8.3	NaN	28.7
LtaP31.1180	LtaP31.1180	Leishmania_tarentolae_Parrot-TarII	LtaP31.1180	28	4764.4365234375	21513.40625	47696.21875	16541.927734375	25149.154296875	17760.205078125	12.218089885384577	14.3929483464735	15.541587276663773	14.013839750138763	14.618222266171959	14.11636062021752	106.1	651.4	1158.3	415.8	627.2	434.2
LtaP31.1190	LtaP31.1190	Leishmania_tarentolae_Parrot-TarII	LtaP31.1190	2	NaN	NaN	91.81355285644531	NaN	51.63232421875	67.83405303955078	NaN	NaN	6.520635224513401	NaN	5.690202637077145	6.083937790342378	NaN	NaN	2.2	NaN	0.3	1.1
LtaP31.1200	LtaP31.1200	Leishmania_tarentolae_Parrot-TarII	LtaP31.1200	6	NaN	NaN	68.75605773925781	58.57278823852539	29.7006778717041	147.258544921875	NaN	NaN	6.10341492238119	5.872158667534359	4.892423953556015	7.202207541037516	NaN	NaN	1.1	0.5	0.3	5.9
LtaP31.1210	LtaP31.1210	Leishmania_tarentolae_Parrot-TarII	LtaP31.1210	5	134.9765167236328	NaN	896.4771118164062	124.29243469238281	1026.0413818359375	1420.8162841796875	7.0765646181371435	NaN	9.808122939527058	6.957594676318464	10.002873202902911	10.472504306492763	0.8	NaN	49.8	6.9	67.8	59
LtaP31.1220	LtaP31.1220	Leishmania_tarentolae_Parrot-TarII	LtaP31.1220	8	NaN	40.72868728637695	774.526611328125	374.8515625	1237.2998046875	938.263427734375	NaN	5.34797341092391	9.597170998023357	8.550175605542757	10.272979400441068	9.873849221822413	NaN	0.1	18.4	1.3	29	28.3
LtaP31.1230	LtaP31.1230	Leishmania_tarentolae_Parrot-TarII	LtaP31.1230	3	NaN	9.303467750549316	111.36634826660156	22.924327850341797	79.43919372558594	42.699668884277344	NaN	3.2177685628894266	6.799169547019614	4.518807528982738	6.311779075079911	5.416152977359283	NaN	0.7	8.6	0.7	2.5	3
LtaP31.1250	LtaP31.1250	Leishmania_tarentolae_Parrot-TarII	LtaP31.1250	8	379.7322692871094	374.092041015625	2424.8662109375	393.7244567871094	999.5708618164062	665.806396484375	8.568838792793725	8.54724946197345	11.243689435202418	8.621042520228515	9.965165036251687	9.37895892046912	0.9	25.1	139.3	22.5	65	37.2
LtaP31.1270	LtaP31.1270	Leishmania_tarentolae_Parrot-TarII	LtaP31.1270	17	7124.21142578125	221.77439880371094	2259.1171875	670.0972900390625	2684.784423828125	2301.94384765625	12.798514616710827	7.792949023035031	11.141543394454635	9.388226762460228	11.390590535569183	11.168636926257374	32.5	0.3	39.4	14.3	37	35.6
LtaP31.1320	LtaP31.1320	Leishmania_tarentolae_Parrot-TarII	LtaP31.1320	1	NaN	NaN	189.56472778320312	44.256038665771484	287.0619201660156	55.24293518066406	NaN	NaN	7.566546737416883	5.467802416947834	8.165218154136175	5.787718070133037	NaN	NaN	14.6	3.4	22.1	4.2
LtaP31.1350	LtaP31.1350	Leishmania_tarentolae_Parrot-TarII	LtaP31.1350	15	157.48045349121094	264.8720703125	1016.8590698242188	382.6583251953125	1782.699462890625	1077.2288818359375	7.2990289618711035	8.04915191515083	9.989904029389027	8.57991297735561	10.799847790797648	10.073109100567608	0.2	0.5	11.8	2.4	17.3	13.8
LtaP31.1360	LtaP31.1360	Leishmania_tarentolae_Parrot-TarII	LtaP31.1360	15	NaN	NaN	778.5914306640625	484.02117919921875	1217.3089599609375	1017.6209716796875	NaN	NaN	9.604722655951708	8.918926366318347	10.249479663423381	9.990984592537833	NaN	NaN	12.4	3.9	8.5	19.5
LtaP31.1370	LtaP31.1370	Leishmania_tarentolae_Parrot-TarII	LtaP31.1370	11	796.8129272460938	606.8214721679688	2951.054443359375	676.189697265625	2063.584716796875	4325.7197265625	9.638097243208009	9.245128325528047	11.527014821643476	9.401284224614377	11.010936951499366	12.078724477424428	3.5	2	79.1	22.8	56.7	171.3
LtaP31.1380	LtaP31.1380	Leishmania_tarentolae_Parrot-TarII	LtaP31.1380	3	NaN	NaN	684.0509643554688	NaN	305.0439453125	172.49485778808594	NaN	NaN	9.417960005066961	NaN	8.25287328529433	7.430409544394782	NaN	NaN	41.3	NaN	33.9	2.4
LtaP31.1770;LtaPcontig04743-1	LtaP31.1770;LtaPcontig04743-1	Leishmania_tarentolae_Parrot-TarII	LtaP31.1770;LtaPcontig04743-1	1	NaN	NaN	NaN	NaN	516.9342651367188	NaN	NaN	NaN	NaN	NaN	9.013837024684792	NaN	NaN	NaN	NaN	NaN	57.4;43.1	NaN
LtaP31.1940	LtaP31.1940	Leishmania_tarentolae_Parrot-TarII	LtaP31.1940	36	13558.6708984375	536.6926879882812	15728.0205078125	1842.5518798828125	9990.765625	14106.017578125	13.726928143406319	9.067952422445222	13.94104948747614	10.84748952585268	13.286379525349094	13.78402312218064	283.6	5	288.2	22.4	152.5	308.3
LtaP31.1950	LtaP31.1950	Leishmania_tarentolae_Parrot-TarII	LtaP31.1950	1	NaN	NaN	NaN	NaN	2202.22802734375	89.53702545166016	NaN	NaN	NaN	NaN	11.104748143612417	6.484412485527518	NaN	NaN	NaN	NaN	25	1
LtaP31.1970	LtaP31.1970	Leishmania_tarentolae_Parrot-TarII	LtaP31.1970	13	NaN	NaN	282.39263916015625	NaN	132.41123962402344	455.4075622558594	NaN	NaN	8.141558673619153	NaN	7.048881779152537	8.831014438075002	NaN	NaN	5.4	NaN	0.8	32.9
LtaP31.1990	LtaP31.1990	Leishmania_tarentolae_Parrot-TarII	LtaP31.1990	7	NaN	NaN	NaN	NaN	434.465576171875	66.62897491455078	NaN	NaN	NaN	NaN	8.763098062893711	6.058077792829743	NaN	NaN	NaN	NaN	1.8	8
LtaP31.2020	LtaP31.2020	Leishmania_tarentolae_Parrot-TarII	LtaP31.2020	6	NaN	NaN	1133.58642578125	NaN	929.7349853515625	251.49659729003906	NaN	NaN	10.146678672470207	NaN	9.860675734162134	7.974395070497393	NaN	NaN	71.6	NaN	54.7	23.7
LtaP31.2030	LtaP31.2030	Leishmania_tarentolae_Parrot-TarII	LtaP31.2030	8	735.3306884765625	97.14881134033203	3755.878173828125	660.8943481445312	1004.89697265625	9126.146484375	9.522249385756071	6.602124438779307	11.874934552961433	9.368275847906107	9.972831880934779	13.1557900954241	22.2	0.9	177.6	43.1	48.5	402.9
LtaP31.2040	LtaP31.2040	Leishmania_tarentolae_Parrot-TarII	LtaP31.2040	11	940.7811279296875	14815.70703125	7401.98291015625	3499.5087890625	805.3171997070312	13647.140625	9.877715309775391	13.854839855402405	12.853696089381376	11.772936716057538	9.653413336117405	13.736311086133194	46	1408.6	476.4	250.4	45.4	1119.3
LtaP31.2050	LtaP31.2050	Leishmania_tarentolae_Parrot-TarII	LtaP31.2050	4	302.371337890625	196.41375732421875	2567.537353515625	573.2150268554688	3810.6416015625	1110.727783203125	8.240177581176194	7.617752173033852	11.32616955023759	9.162932620180266	11.895818210848663	10.11728956948673	7.7	8	184	35.4	246.5	69.8
LtaP31.2060	LtaP31.2060	Leishmania_tarentolae_Parrot-TarII	LtaP31.2060	6	3086.37060546875	521.5733032226562	2884.44580078125	813.4215087890625	5194.05810546875	1981.384765625	11.591695593028769	9.026726216755582	11.494078439834762	9.667859329349115	12.342646438070537	10.952293349421616	149.1	18.4	163.6	25.9	334.2	121.2
LtaP31.2100	LtaP31.2100	Leishmania_tarentolae_Parrot-TarII	LtaP31.2100	17	7970.63525390625	3633.409912109375	63744.015625	9659.6015625	34286.578125	20539.642578125	12.96047899521886	11.827108420800085	15.960002285703046	13.237747966926001	15.065356306907494	14.326123456276001	314.2	268.9	4248.2	485	1845.8	1104.5
LtaP31.2110	LtaP31.2110	Leishmania_tarentolae_Parrot-TarII	LtaP31.2110	3	534.38671875	610.9737548828125	8805.90234375	1330.9422607421875	3287.78857421875	1621.2392578125	9.061740342362862	9.254966598437973	13.10425512973535	10.378232269925599	11.6829018121691	10.662881300001374	22.1	223.8	2364.8	222.9	1084.9	268.2
LtaP31.2120	LtaP31.2120	Leishmania_tarentolae_Parrot-TarII	LtaP31.2120	2	NaN	1930.0361328125	NaN	NaN	NaN	NaN	NaN	10.914412141555156	NaN	NaN	NaN	NaN	NaN	160.8	NaN	NaN	NaN	NaN
LtaP31.2150	LtaP31.2150	Leishmania_tarentolae_Parrot-TarII	LtaP31.2150	1	NaN	NaN	37.48662567138672	NaN	63.0168342590332	25.280223846435547	NaN	NaN	5.228304063318102	NaN	5.977665375210579	4.659937332955887	NaN	NaN	1.7	NaN	2.9	1.1
LtaP31.2160	LtaP31.2160	Leishmania_tarentolae_Parrot-TarII	LtaP31.2160	5	NaN	NaN	308.9484558105469	NaN	220.83595275878906	168.3116912841797	NaN	NaN	8.271222352339985	NaN	7.786831256113534	7.394991582555997	NaN	NaN	27.1	NaN	11.6	3.1
LtaP31.2190	LtaP31.2190	Leishmania_tarentolae_Parrot-TarII	LtaP31.2190	22	3928.667724609375	2336.42236328125	7230.88623046875	1260.767333984375	15160.7158203125	2675.297607421875	11.939824438630831	11.19008538350827	12.819956761983407	10.300086345357986	13.88805025219003	11.385483674444798	64.6	49.5	128.8	21.6	270.4	67.4
LtaP31.2220	LtaP31.2220	Leishmania_tarentolae_Parrot-TarII	LtaP31.2220	7	975.4440307617188	292.3418273925781	3700.567138671875	666.1426391601562	3548.94775390625	2939.56982421875	9.929915285716138	8.191512450169832	11.853530675795039	9.37968732018744	11.793175620476788	11.521389331603242	35.3	15.1	207.6	23	164.1	127.9
LtaP31.2230	LtaP31.2230	Leishmania_tarentolae_Parrot-TarII	LtaP31.2230	2	NaN	NaN	739.1970825195312	NaN	732.184326171875	21.608068466186523	NaN	NaN	9.529815252477139	NaN	9.516063080057256	4.4334982111015675	NaN	NaN	27.4	NaN	27.1	0.8
LtaP31.2250	LtaP31.2250	Leishmania_tarentolae_Parrot-TarII	LtaP31.2250	4	NaN	839.0841064453125	949.4331665039062	585.14404296875	335.5019836425781	958.1011962890625	NaN	9.712671617686592	9.890922638019996	9.192648001644498	8.390177486104358	9.904034233704838	NaN	51.1	49.4	25.9	5.5	57.1
LtaP31.2300	LtaP31.2300	Leishmania_tarentolae_Parrot-TarII	LtaP31.2300	2	NaN	NaN	1787.1729736328125	331.10150146484375	1370.92041015625	696.3754272460938	NaN	NaN	10.803463558731176	8.371129742795873	10.420929101435014	9.443721485791212	NaN	NaN	75.4	11.6	83.6	14.5
LtaP31.2310	LtaP31.2310	Leishmania_tarentolae_Parrot-TarII	LtaP31.2310	1	NaN	168.85328674316406	NaN	NaN	NaN	320.67022705078125	NaN	7.399626451571485	NaN	NaN	NaN	8.324946601302493	NaN	21.1	NaN	NaN	NaN	40.1
LtaP31.2340	LtaP31.2340	Leishmania_tarentolae_Parrot-TarII	LtaP31.2340	3	2573.545654296875	5220.0048828125	23793.921875	6508.8837890625	41852.265625	11198.2197265625	11.329541660617638	12.349835440960328	14.538305465658325	12.668194440947596	15.353018103101157	13.45098177292089	50.9	137.2	470.6	109.1	915.6	231.7
LtaP31.2370;LtaP36.6100	LtaP31.2370;LtaP36.6100	Leishmania_tarentolae_Parrot-TarII	LtaP31.2370;LtaP36.6100	3	NaN	16.001996994018555	NaN	NaN	NaN	140.60928344726562	NaN	4.000180054599189	NaN	NaN	NaN	7.135548038389965	NaN	0.4;0.3	NaN	NaN	NaN	5;3.4
LtaP31.2390	LtaP31.2390	Leishmania_tarentolae_Parrot-TarII	LtaP31.2390	3	16.27036476135254	NaN	404.9333190917969	74.9078140258789	450.32440185546875	95.50071716308594	4.024174689689786	NaN	8.661540546819246	6.227044316486987	8.81482084529601	6.577439662001642	0.3	NaN	23.7	4	25.8	3
LtaP31.2400	LtaP31.2400	Leishmania_tarentolae_Parrot-TarII	LtaP31.2400	5	718.5870971679688	934.5237426757812	10500.5517578125	745.2169799804688	2046.02734375	3820.5849609375	9.489019220551892	9.868087507576597	13.358177516711883	9.541516736644896	10.998609710502377	11.899577827539604	38.9	73.9	513.3	47.3	83	185
LtaP31.2430	LtaP31.2430	Leishmania_tarentolae_Parrot-TarII	LtaP31.2430	1	NaN	NaN	297.5917053222656	20.583341598510742	236.4496307373047	100.97601318359375	NaN	NaN	8.217190505006947	4.363405310173387	7.885389078519585	6.657868811751479	NaN	NaN	9	0.6	7.2	3.1
LtaP31.2510	LtaP31.2510	Leishmania_tarentolae_Parrot-TarII	LtaP31.2510	5	NaN	NaN	159.71173095703125	38.97136688232422	283.9941101074219	74.07098388671875	NaN	NaN	7.3193264735443515	5.284342628389882	8.149717199057752	6.210836595570551	NaN	NaN	4.3	1.2	20	3.3
LtaP31.2590	LtaP31.2590	Leishmania_tarentolae_Parrot-TarII	LtaP31.2590	1	NaN	NaN	NaN	NaN	547.4492797851562	NaN	NaN	NaN	NaN	NaN	9.096581497516782	NaN	NaN	NaN	NaN	NaN	26.1	NaN
LtaP31.2660	LtaP31.2660	Leishmania_tarentolae_Parrot-TarII	LtaP31.2660	1	NaN	NaN	NaN	NaN	NaN	54.409523010253906	NaN	NaN	NaN	NaN	NaN	5.7657872757247945	NaN	NaN	NaN	NaN	NaN	0.5
LtaP31.2710	LtaP31.2710	Leishmania_tarentolae_Parrot-TarII	LtaP31.2710	2	197.3591766357422	39.421939849853516	455.168701171875	153.00157165527344	332.1435852050781	279.10760498046875	7.624679791747482	5.300926864239498	8.830257546591948	7.257402662350321	8.375663241231273	8.124677624526722	6.4	2.7	44.1	18.2	39.7	21.5
LtaP31.2720	LtaP31.2720	Leishmania_tarentolae_Parrot-TarII	LtaP31.2720	1	7.239710807800293	28.484363555908203	109.43893432617188	58.93309020996094	98.78598022460938	18.849475860595703	2.8559320696171584	4.832098266411258	6.773982276775715	5.881006012081434	6.6262344029359275	4.236452502528119	0.7	2.6	9.9	5.4	9	1.7
LtaP31.2740	LtaP31.2740	Leishmania_tarentolae_Parrot-TarII	LtaP31.2740	8	557.96337890625	1327.7227783203125	6098.78271484375	772.2371215820312	7340.662109375	1878.4322509765625	9.124026625800305	10.374738235493782	12.574305601680575	9.592900096340282	12.841694481086328	10.875313368199544	6.3	35	178.7	124.5	196.4	44.3
LtaP31.2770	LtaP31.2770	Leishmania_tarentolae_Parrot-TarII	LtaP31.2770	7	255.7691192626953	46.62953567504883	1738.1026611328125	71.61243438720703	481.5810546875	607.835693359375	7.998698278169562	5.543172158649672	10.763297582195925	6.162138205718418	8.911634827623983	9.247537585136081	5.5	0.6	75.3	0.8	25.2	41.5
